model,target_date,forecast_origin_date,max_data_date_used,estimation_window_start,estimation_window_end,state_prob_type,state_prob_date,threshold_fit_end,hyperparameter_source,causal_pass
MS_POT_Mixture,2025-08-19,2025-08-19,2025-08-18,2019-07-03,2025-07-28,predictive,2025-08-18,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-20,2025-08-20,2025-08-19,2019-07-03,2025-07-28,predictive,2025-08-19,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-21,2025-08-21,2025-08-20,2019-07-03,2025-07-28,predictive,2025-08-20,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-22,2025-08-22,2025-08-21,2019-07-03,2025-07-28,predictive,2025-08-21,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-25,2025-08-25,2025-08-22,2019-07-03,2025-07-28,predictive,2025-08-22,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-26,2025-08-26,2025-08-25,2019-07-03,2025-07-28,predictive,2025-08-25,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-28,2025-08-28,2025-08-26,2019-07-03,2025-07-28,predictive,2025-08-26,2025-07-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-08-29,2025-08-29,2025-08-28,2019-08-01,2025-08-28,predictive,2025-08-28,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-01,2025-09-01,2025-08-29,2019-08-01,2025-08-28,predictive,2025-08-29,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-02,2025-09-02,2025-09-01,2019-08-01,2025-08-28,predictive,2025-09-01,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-03,2025-09-03,2025-09-02,2019-08-01,2025-08-28,predictive,2025-09-02,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-04,2025-09-04,2025-09-03,2019-08-01,2025-08-28,predictive,2025-09-03,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-05,2025-09-05,2025-09-04,2019-08-01,2025-08-28,predictive,2025-09-04,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-08,2025-09-08,2025-09-05,2019-08-01,2025-08-28,predictive,2025-09-05,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-09,2025-09-09,2025-09-08,2019-08-01,2025-08-28,predictive,2025-09-08,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-10,2025-09-10,2025-09-09,2019-08-01,2025-08-28,predictive,2025-09-09,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-11,2025-09-11,2025-09-10,2019-08-01,2025-08-28,predictive,2025-09-10,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-12,2025-09-12,2025-09-11,2019-08-01,2025-08-28,predictive,2025-09-11,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-15,2025-09-15,2025-09-12,2019-08-01,2025-08-28,predictive,2025-09-12,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-16,2025-09-16,2025-09-15,2019-08-01,2025-08-28,predictive,2025-09-15,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-17,2025-09-17,2025-09-16,2019-08-01,2025-08-28,predictive,2025-09-16,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-18,2025-09-18,2025-09-17,2019-08-01,2025-08-28,predictive,2025-09-17,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-19,2025-09-19,2025-09-18,2019-08-01,2025-08-28,predictive,2025-09-18,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-22,2025-09-22,2025-09-19,2019-08-01,2025-08-28,predictive,2025-09-19,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-23,2025-09-23,2025-09-22,2019-08-01,2025-08-28,predictive,2025-09-22,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-24,2025-09-24,2025-09-23,2019-08-01,2025-08-28,predictive,2025-09-23,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-25,2025-09-25,2025-09-24,2019-08-01,2025-08-28,predictive,2025-09-24,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-26,2025-09-26,2025-09-25,2019-08-01,2025-08-28,predictive,2025-09-25,2025-08-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-29,2025-09-29,2025-09-26,2019-09-04,2025-09-26,predictive,2025-09-26,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-09-30,2025-09-30,2025-09-29,2019-09-04,2025-09-26,predictive,2025-09-29,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-01,2025-10-01,2025-09-30,2019-09-04,2025-09-26,predictive,2025-09-30,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-03,2025-10-03,2025-10-01,2019-09-04,2025-09-26,predictive,2025-10-01,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-06,2025-10-06,2025-10-03,2019-09-04,2025-09-26,predictive,2025-10-03,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-07,2025-10-07,2025-10-06,2019-09-04,2025-09-26,predictive,2025-10-06,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-08,2025-10-08,2025-10-07,2019-09-04,2025-09-26,predictive,2025-10-07,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-09,2025-10-09,2025-10-08,2019-09-04,2025-09-26,predictive,2025-10-08,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-10,2025-10-10,2025-10-09,2019-09-04,2025-09-26,predictive,2025-10-09,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-13,2025-10-13,2025-10-10,2019-09-04,2025-09-26,predictive,2025-10-10,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-14,2025-10-14,2025-10-13,2019-09-04,2025-09-26,predictive,2025-10-13,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-15,2025-10-15,2025-10-14,2019-09-04,2025-09-26,predictive,2025-10-14,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-16,2025-10-16,2025-10-15,2019-09-04,2025-09-26,predictive,2025-10-15,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-17,2025-10-17,2025-10-16,2019-09-04,2025-09-26,predictive,2025-10-16,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-20,2025-10-20,2025-10-17,2019-09-04,2025-09-26,predictive,2025-10-17,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-21,2025-10-21,2025-10-20,2019-09-04,2025-09-26,predictive,2025-10-20,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-23,2025-10-23,2025-10-21,2019-09-04,2025-09-26,predictive,2025-10-21,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-24,2025-10-24,2025-10-23,2019-09-04,2025-09-26,predictive,2025-10-23,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-27,2025-10-27,2025-10-24,2019-09-04,2025-09-26,predictive,2025-10-24,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-28,2025-10-28,2025-10-27,2019-09-04,2025-09-26,predictive,2025-10-27,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-29,2025-10-29,2025-10-28,2019-09-04,2025-09-26,predictive,2025-10-28,2025-09-26,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-30,2025-10-30,2025-10-29,2019-10-07,2025-10-29,predictive,2025-10-29,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-10-31,2025-10-31,2025-10-30,2019-10-07,2025-10-29,predictive,2025-10-30,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-03,2025-11-03,2025-10-31,2019-10-07,2025-10-29,predictive,2025-10-31,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-04,2025-11-04,2025-11-03,2019-10-07,2025-10-29,predictive,2025-11-03,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-06,2025-11-06,2025-11-04,2019-10-07,2025-10-29,predictive,2025-11-04,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-07,2025-11-07,2025-11-06,2019-10-07,2025-10-29,predictive,2025-11-06,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-10,2025-11-10,2025-11-07,2019-10-07,2025-10-29,predictive,2025-11-07,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-11,2025-11-11,2025-11-10,2019-10-07,2025-10-29,predictive,2025-11-10,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-12,2025-11-12,2025-11-11,2019-10-07,2025-10-29,predictive,2025-11-11,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-13,2025-11-13,2025-11-12,2019-10-07,2025-10-29,predictive,2025-11-12,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-14,2025-11-14,2025-11-13,2019-10-07,2025-10-29,predictive,2025-11-13,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-17,2025-11-17,2025-11-14,2019-10-07,2025-10-29,predictive,2025-11-14,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-18,2025-11-18,2025-11-17,2019-10-07,2025-10-29,predictive,2025-11-17,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-19,2025-11-19,2025-11-18,2019-10-07,2025-10-29,predictive,2025-11-18,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-20,2025-11-20,2025-11-19,2019-10-07,2025-10-29,predictive,2025-11-19,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-21,2025-11-21,2025-11-20,2019-10-07,2025-10-29,predictive,2025-11-20,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-24,2025-11-24,2025-11-21,2019-10-07,2025-10-29,predictive,2025-11-21,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-25,2025-11-25,2025-11-24,2019-10-07,2025-10-29,predictive,2025-11-24,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-26,2025-11-26,2025-11-25,2019-10-07,2025-10-29,predictive,2025-11-25,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-27,2025-11-27,2025-11-26,2019-10-07,2025-10-29,predictive,2025-11-26,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-11-28,2025-11-28,2025-11-27,2019-10-07,2025-10-29,predictive,2025-11-27,2025-10-29,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-01,2025-12-01,2025-11-28,2019-11-08,2025-11-28,predictive,2025-11-28,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-02,2025-12-02,2025-12-01,2019-11-08,2025-11-28,predictive,2025-12-01,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-03,2025-12-03,2025-12-02,2019-11-08,2025-11-28,predictive,2025-12-02,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-04,2025-12-04,2025-12-03,2019-11-08,2025-11-28,predictive,2025-12-03,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-05,2025-12-05,2025-12-04,2019-11-08,2025-11-28,predictive,2025-12-04,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-08,2025-12-08,2025-12-05,2019-11-08,2025-11-28,predictive,2025-12-05,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-09,2025-12-09,2025-12-08,2019-11-08,2025-11-28,predictive,2025-12-08,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-10,2025-12-10,2025-12-09,2019-11-08,2025-11-28,predictive,2025-12-09,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-11,2025-12-11,2025-12-10,2019-11-08,2025-11-28,predictive,2025-12-10,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-12,2025-12-12,2025-12-11,2019-11-08,2025-11-28,predictive,2025-12-11,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-15,2025-12-15,2025-12-12,2019-11-08,2025-11-28,predictive,2025-12-12,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-16,2025-12-16,2025-12-15,2019-11-08,2025-11-28,predictive,2025-12-15,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-17,2025-12-17,2025-12-16,2019-11-08,2025-11-28,predictive,2025-12-16,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-18,2025-12-18,2025-12-17,2019-11-08,2025-11-28,predictive,2025-12-17,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-19,2025-12-19,2025-12-18,2019-11-08,2025-11-28,predictive,2025-12-18,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-22,2025-12-22,2025-12-19,2019-11-08,2025-11-28,predictive,2025-12-19,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-23,2025-12-23,2025-12-22,2019-11-08,2025-11-28,predictive,2025-12-22,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-24,2025-12-24,2025-12-23,2019-11-08,2025-11-28,predictive,2025-12-23,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-26,2025-12-26,2025-12-24,2019-11-08,2025-11-28,predictive,2025-12-24,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-29,2025-12-29,2025-12-26,2019-11-08,2025-11-28,predictive,2025-12-26,2025-11-28,frozen pre-test (training/validation only),True
MS_POT_Mixture,2025-12-30,2025-12-30,2025-12-29,2019-11-08,2025-11-28,predictive,2025-12-29,2025-11-28,frozen pre-test (training/validation only),True
HistoricalSimulation,2022-01-03,2022-01-03,2021-12-31,,2021-12-31,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2022-01-03,2022-01-03,2021-12-31,,2021-12-31,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2022-01-03,2022-01-03,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
Static_POT_EVT,2022-01-03,2022-01-03,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
GARCH_EVT,2022-01-03,2022-01-03,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
FHS,2022-01-03,2022-01-03,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
HistoricalSimulation,2022-01-04,2022-01-04,2022-01-03,,2022-01-03,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2022-01-04,2022-01-04,2022-01-03,,2022-01-03,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2022-01-04,2022-01-04,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
Static_POT_EVT,2022-01-04,2022-01-04,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
GARCH_EVT,2022-01-04,2022-01-04,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
FHS,2022-01-04,2022-01-04,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
HistoricalSimulation,2022-01-05,2022-01-05,2022-01-04,,2022-01-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2022-01-05,2022-01-05,2022-01-04,,2022-01-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2022-01-05,2022-01-05,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
Static_POT_EVT,2022-01-05,2022-01-05,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
GARCH_EVT,2022-01-05,2022-01-05,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
FHS,2022-01-05,2022-01-05,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
HistoricalSimulation,2022-01-06,2022-01-06,2022-01-05,,2022-01-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2022-01-06,2022-01-06,2022-01-05,,2022-01-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2022-01-06,2022-01-06,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
Static_POT_EVT,2022-01-06,2022-01-06,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
GARCH_EVT,2022-01-06,2022-01-06,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
FHS,2022-01-06,2022-01-06,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
HistoricalSimulation,2022-01-07,2022-01-07,2022-01-06,,2022-01-06,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2022-01-07,2022-01-07,2022-01-06,,2022-01-06,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2022-01-07,2022-01-07,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
Static_POT_EVT,2022-01-07,2022-01-07,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
GARCH_EVT,2022-01-07,2022-01-07,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
FHS,2022-01-07,2022-01-07,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
HistoricalSimulation,2022-01-10,2022-01-10,2022-01-07,,2022-01-07,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2022-01-10,2022-01-10,2022-01-07,,2022-01-07,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2022-01-10,2022-01-10,2021-12-31,,2021-12-31,point_forecast_fixed_between_refits,,2021-12-31,frozen pre-test (training/validation only),True
